Name,Location,URL,datetime,lon,lat,genre,pay,about
Product Marketing (Mobile App for Churches),columbus,http://columbus.craigslist.org/crg/5852128833.html,2016-10-29T14:04:02-0400,40.081000,-82.938300,creative,LIFETIME COMMISSION,We are a technology company looking for motivated individuals to help market our New Product (An Application for Churches).   ChurchEzi is an mobile app designed for churches on iOS and Android platform. Your job will be to get clients (Churches) to sign on and you receive a commission on their initial fee and also lifetime commission on their monthly subscription fees.      Job Type: Commission      Interested parties should contact     show contact info   
Midwest Fashion Modeling agency currently recruiting in Ohio,columbus,http://columbus.craigslist.org/crg/5841651254.html,2016-10-22T18:24:45-0400,40.099900,-83.015700,creative,750+,We're actively recruiting attractive models for our modeling agency with events located throughout the Ohio region including Columbus beginners welcome! You'll be connected directly with a female talent manager to get you coordinated with opportunities or begin the portfolio process.      The pay and opportunities are excellent! We have everything from fashion to clothing magazines special events print ads adult car shows photo shoots videos Superbowl parties etc.      Please inquire for more information and our website!    
Window Installation help needed - experience a plus,columbus,http://columbus.craigslist.org/lbg/5842218925.html,2016-10-23T09:37:57-0400,39.964800,-83.126000,labor,Pay according to skill,Window Installation / Carpentry helper - experience a plus will train      -	Carpentry window experience a plus will train the right person   -	Must have reliable transportation-able to meet at shop and/or on job   -	Clean cut Hard Working and Honest   -	Must be able to lift 80 pounds   -	Need basic hand tools-tool belt hammer tape measure screw gun   -	Pay based on Experience   -	Non Smoker or has the ability not to smoke on the Jobs.    -	Send work background Information and Construction Experience    
Window Installation Assistant  - experience a plus,columbus,http://columbus.craigslist.org/lbg/5842375476.html,2016-10-23T11:44:49-0400,39.964800,-83.126000,labor,Pay according to skill,Window Installation / Carpentry helper - experience a plus will train      -	Carpentry window experience a plus will train the right person   -	Must have reliable transportation-able to meet at shop and/or on job   -	Clean cut Hard Working and Honest   -	Need basic hand tools-tool belt hammer tape measure screw gun   -	Non Smoker or has the ability not to smoke on the Jobs.    -	Send work background Information and Construction Experience    
Carpenter Helper Needed, Window Installs,columbus,http://columbus.craigslist.org/lbg/5846379768.html,2016-10-25T19:39:40-0400,39.964800,-83.126000,labor,Pay according to skill,Carpentry Assistant      * Carpentry   * Must have reliable transportation-able to meet at shop and/or on job   * Clean cut Hard Working and Honest   * Pay based on Experience   * Non Smoker or has the ability not to smoke on the Jobs.    * Send work background Information and Construction Experience    
fast and easy cash for the right gal,columbus,http://columbus.craigslist.org/tlg/5851838948.html,2016-10-29T11:23:22-0400,40.032600,-82.910300,talent,cash,Seeking any fit and attractive gals between 23-35 that are in a bind and needing some funding.  Must have an easy going laid back personality.  I will help get you through this rough patch.  Send me your qualifications (past experience) along with a pic/description and I will get back to you immediately to discuss opportunities.  All applications and communication will remain confidential.    
Drywall job.,columbus,http://columbus.craigslist.org/lbg/5851927382.html,2016-10-29T12:12:29-0400,39.904600,-82.970300,labor,Tbd,Drywall job need tools an looking for two guys call asap start tomorrow.    Call for details    
Seeking able body veterans to move furniture,columbus,http://columbus.craigslist.org/lbg/5851694089.html,2016-10-29T09:45:36-0400,39.906100,-82.756300,labor,$25 per hour per mover cash job.,Need (2-4) able body moverss to load truck asap. Basic handtools and dolly is needed paying $25 per mover per hour cash job. Two hour min hour. Please help.    
HOT COLLEGE GIRLS!!!,columbus,http://columbus.craigslist.org/tlg/5847308627.html,2016-10-26T12:54:16-0400,40.084700,-82.798800,talent,1000-5000 week,Over 10 years Industry Leader in Adult BodyRub Work.   Paid Daily. No Experience Necessary.   Girls only. 18yrs+ Any body type.      Easily clear $300-$1000 per hour every weekend.      Marketing is handled for you.   Clients screened for you.   Clients scheduled for you.   Send email if serious about making great money doing massage / body rubs. Same day reply    
Pose nude, Get Paid 18+,columbus,http://columbus.craigslist.org/tlg/5816962917.html,2016-10-07T07:25:42-0400,40.002800,-83.016400,talent,TBD,Seeking a couple females to pose nude and make some quick cash. Can arrange pickup/dropoff if needed. Contact me for details include photo(s) and brief description.    
Need help moving 2 items,columbus,http://columbus.craigslist.org/lbg/5851681117.html,2016-10-29T09:35:00-0400,39.964800,-83.126000,labor,60 dollars,Just need help moving a bed and chair over to my new place. Its about a 20 min drive. I HAVE to be there at 1pm today. Il cover gas. If you have a truck and a mattress bag that would be best. Thanks.    
A ride and 2 shovels,columbus,http://columbus.craigslist.org/lbg/5851654162.html,2016-10-29T09:11:23-0400,39.967100,-83.004400,labor,50 for 2 hours,I need someone who has 2 shovels that can come pick me up asap . The job is 2 hours 50 dollars each. Call me asap first come first serve.my number is    show contact info   
Driver,columbus,http://columbus.craigslist.org/lbg/5851636358.html,2016-10-29T08:53:49-0400,39.964800,-83.126000,labor,Tbd,We are looking for a good dependable mature driver. Perfect for older person. Must have valid drivers license and clean driver license. Will be driving our company vans transporting workers to and from work. Must be people person. I need someone to start Monday 10/31/2016. Please send name and phone I will call you asap. Clean background required.    
Carpentry helper - experience a plus,columbus,http://columbus.craigslist.org/lbg/5843162343.html,2016-10-23T21:15:26-0400,39.964800,-83.126000,labor,Pay according to skill level,Window Installation / Carpentry helper - experience a plus will train        »   Carpentry window experience a plus will train the right person     »   Must have reliable transportation-able to meet at shop and/or on job     »   Clean cut Hard Working and Honest     »   Need basic hand tools-tool belt hammer tape measure screw gun     »   Pay based on Experience     »   has the ability not to smoke on the Jobs.      »   Send work background Brief    
Punch out and Laborer,columbus,http://columbus.craigslist.org/lbg/5845271697.html,2016-10-25T09:03:48-0400,40.183400,-83.091200,labor,based on experience...minimum $10 per hour,Looking for punch out person and/or general laborer for new home construction...Various duties depending on skill level.  Please respond with qualifications and availability.  Looking for immediate help.  Must be dependable!    
O) Earn $350+/Month By Downloading Our App-ONLY If You Have This 1..,columbus,http://columbus.craigslist.org/dmg/5851557285.html,2016-10-29T06:50:38-0400,40.049500,-83.066900,domestic,wow!!!!Earn $350+/Month .,O) Earn $350+/Month By Downloading Our App-ONLY If You Have This 1..         *******************************************************************   If you meet this 1 qualification you can earn up to $500 every month just by downloading our app.. All that's required is 10-15 minutes of your time and you continue to get paid every month!   *******************************************************************   85% of people meet this requirement.    *******************************************************************   We're a social media marketing company that developed an app which let's you "rent" out your advertising part of your Facebook to nation wide marketing companies we work with..   *******************************************************************   It's as simple as this:   *******************************************************************   You download the app and continue getting paid.    *******************************************************************   This is a VERY exclusive opportunity and 1 week from now we'll ONLY be working with re-ferrals.    *******************************************************************   Get your first payment within 24 hours by texting "24" to     show contact info                                    wow!!!!Earn $350+/Month wow!!!!Earn $350+/Month wow!!!!Earn $350+/Month wow!!!!Earn $350+/Month    *******************************************************************   
TIRED OF YOUR JOB??????,columbus,http://columbus.craigslist.org/crg/5846792596.html,2016-10-26T06:35:17-0400,39.936600,-83.183800,creative,Unknown,We are real estate investors who are looking to change lives you must be willing and able to attend the Real Estate College Online the curriculum is very much like the University of Phoenix online it is the Harvard of Real Estate. Harvard students become politicians our students become investors. You will become a part of a community of investors that are committed to your success.      This is an "earn while you learn" position. You will have the ability to not only learn about real estate investing but also market the investment courses. You will be paid quite well for your efforts.      During your training you will learn concepts including but not limited to; tax and legal strategies self-directed IRA's WHOLESALE marketing for buyers/sellers. We will give you the correct foundation so your future will stand on solid ground.      Requirements:   -Dedication   -Must be teachable   -Serious inquires only      To apply please text your FULL NAME and EMAIL ADDRESS to     show contact info   and an associate of ours will contact you promptly.         Compensation: Get paid $1000 to $10000 per qualified sale. Get paid twice a week.    
Seeking A Submissive Female $1500 hour and Up,columbus,http://columbus.craigslist.org/crg/5838915858.html,2016-10-21T05:29:18-0400,39.923000,-82.866400,creative,Unknown,. My name is Mike I have been business for just about 10 years. I have many private upscale and very private clients. They just sit back and watch. Seeking a submissive  female any age race and size chubby to plus size females as well. The job pays $1500 hourly and up if hired $500 hiring bonus and $500 worth of panties and toys. Full benefits package after 30 days(Blue Cross/Blue Shield). I do this 24/7 to fit the females schedules and clients. If hired you will go out with Maggie my manager for shopping at no cost to you. Those females truly interested no attitude and very friendly only and no attitudes. No attached females! Please tell me why you are the one. Try to send you in a thong or g-sting full body face front back side shot with no bra. Best pictures and message get quick and immediate response. Tell me why I should pick you. Send email 1st. YOU MUST BE VERY SERIOUS!!!  Please put MASTER MIKE in subject area thank you Mike.    
Earn great income as a payment processor from home,columbus,http://columbus.craigslist.org/dmg/5829103558.html,2016-10-14T19:48:24-0400,39.995200,-83.004700,domestic,$400 weekly wage !!,Seeking someone who likes to do miscellaneous tasks. The business can be done from home and am looking for someone part-time to be a payment processing agent. Job tasks will vary and can mostly be done from home except when you have to go to the bank. So you must be trustworthy and honest because that is paramount for a stable working relationship with the company. We need a hard working go-getter who can work efficiently.   Please respond with a brief history of yourself and a resume if possible. You will earn a weekly pay of $400 if interested contact Mr Anthony Tel:    show contact info   
MECHANIC. FOR IGNITION,columbus,http://columbus.craigslist.org/lbg/5851482414.html,2016-10-29T02:44:13-0400,40.042500,-82.968900,labor,1,I have a 2000 gmc truck.   I need the steering column switched out...   Have column   . Price to remove existing column   And install new one..   Must know what you are doing.   Amd must run when completed...   Please send your price to do this..   Thanks    
May I interest you in a boudoir shoot,columbus,http://columbus.craigslist.org/tlg/5851442956.html,2016-10-29T01:15:29-0400,39.969000,-83.011400,talent,negotiable,According to Photography guru John Hedgecoe the art of boudoir is the intimate image of a lady that not only captures her true beauty but also her essence as a woman. I am in pursuit of that beauty on my 2016 portfolio and looking for a model to help me with it.    If you have ever been interested in boudoir but wondered if it is right for you here is your chance to try it. I am looking for average shapes the lady next door really. I dont have an age preference either. If you dont mind glamming up for a shoot and posing for my lens I would love to hear from you. You will get your images as well as limited compensation for your time    
remodeling labor,columbus,http://columbus.craigslist.org/lbg/5851454816.html,2016-10-29T01:38:47-0400,39.994219,-83.065224,labor,TBD,Growing company looking for new faces!!!   Looking for the right person or persons to join our team!!!   F/T and P/T people welcomed.   we are looking for people with a construction history in the following areas   framing   drywall   painting   Installs   electric   drain lines   concrete    excavating      Must have at least basic tools for the trade and a valid drivers license   You can not be dropped off on our job sites you must drive to our shop or the job    NO MORE THEN 3 POINTS as you might drive a company truck from time to time   Pay will be determined by skill set and performance     Please respond to this email with a little about your history and if considered we will give you our number for you to call us!!!!   No scams no Drama    we do not need your personal information in email do to privacy!!   Only your skills and work history in this industry only!!!!      you can possibly start as soon as saturday 10/29/2016      
INDEPENDENT PROVIDER NEEDED,columbus,http://columbus.craigslist.org/lbg/5851446735.html,2016-10-29T01:22:33-0400,39.964800,-83.126000,labor,Paid by Aetna,I am looking for an Independent provider who is contracted with Aetna. You must have your "NPI" Number. I am looking for an older person over 40 who knows how to do there job. Cooking is a plus. I need someone who enjoys cooking and cleaning and doesn't mind doing there job and what's asked of them within the realm of an aides usual duties. I have 9 hours per day seven days a week hours can be flexible. I live on the west side. I'm looking for someone ASAP. Please call    show contact info   .... It is a cake job and I'm very easy to get along with. I looking forward to hearing from you.....    
By Doing Survey Work Earn $50-$100 per Survey,columbus,http://columbus.craigslist.org/evg/5851405243.html,2016-10-29T00:12:03-0400,39.967100,-83.004400,event,Unknown,The home survey team growing in your area and you can do this job easily.   Do this survey works without prior experience!   Just visit and start earning: http://earnrewards.xyz 
Make Money by Survey Work on Regular Basis,columbus,http://columbus.craigslist.org/evg/5846675595.html,2016-10-26T00:51:12-0400,39.967100,-83.004400,event,Unknown,We are well-reputed company; looking for survey takers and paying $30 per hour.   You can set the flexible schedule for this job besides your regular job.   You will get the signing bonus and direct deposit of the amount.   Let's start now: http://earnreward.xyz 
Casting - Transgender Models,columbus,http://columbus.craigslist.org/tlg/5851372573.html,2016-10-28T23:24:15-0400,39.995200,-83.004700,talent,$200 cash paid,I'm looking for a cute "passable" Transgender Amateur Models for various sites and projects. No experience necessary! Must be between the ages of 18-22 and have a great personality! Short/long term work available.  Paying $200 per session!! Serious inquiries only. Send a pic and age.       Thanks.   
Allusive Entertainment,columbus,http://columbus.craigslist.org/tlg/5851234086.html,2016-10-28T20:47:52-0400,40.293200,-83.072300,talent,250  to 5000,Allusive Entertainment is now seeking models that are not on drugs and full of drama!!!   Tired of trying to make ends meet?   Want extra money for the holidays?   Then lets set up a phone interview and go from there!!$$      Potential to make between 250 to 5000 cash daily      Contact shawn at     show contact info   if ya think you got what it takes    
Roofing Crew,columbus,http://columbus.craigslist.org/cwg/5851279149.html,2016-10-28T21:32:59-0400,39.987400,-83.045600,crew,1,200,I need a crew for a 20 sq job for Tuesday. Professionals only! We have a good crew already but they're busy. You have to prove yourselves if you would like future work.    
Few positions left, start immediately!,columbus,http://columbus.craigslist.org/cpg/5851270933.html,2016-10-28T21:24:27-0400,39.952300,-83.078000,computer,$800+ weekly !!,**I'M AN INDEPENDENT BUSINESS OWNER LOOKING FOR PEOPLE WHO CAN START WORKING ASAP**   THE HOLIDAYS ARE COMING SO I AM LOOKING TO EXPAND MY TEAM AS WELL AS MY BUSINESS.   THIS IS A WORK "FROM HOME" OPPORTUNITY   MAINLY COPY AND PASTE    **NICE COMPENSATION**    - 18+   - NEED A LAPTOP or SMARTPHONE   - MUST BE AT LEAST 2 HOURS A DAY OR 4-10 HOURS A WEEK PROMOTING ONLINE.   NO EXPERIENCE NEEDED   FULL TRAINING PROVIDED   https://form.jotform.com/62545981371159   THANKS   
Nation Wide Marketing Company Paying $100-$500 For Downloading App,columbus,http://columbus.craigslist.org/crg/5818785913.html,2016-10-08T11:02:27-0400,40.099900,-83.015700,creative,Nation Wide Marketing Company Paying $100-$500 For Downloading App,We're a well established social media company based in San Francisco and we just came out with an exciting new app.       We are offering a guaranteed $100 just to download our new app and leave us a review that we can put on on the Google Play Store.      We are also offering up to $500 every month to a select amount of individuals who qualify just for having our app downloaded.       This is a limited offer and if it has expired by the time you've texted we'll be reopen-ing a similar offer in the first week of next month.      Visit Here for More Details:  www.gift-card.xyz      
You Can Earn $350+/Month To Download Our App! This is The Only App Tha,columbus,http://columbus.craigslist.org/dmg/5843841746.html,2016-10-24T11:40:36-0400,40.099900,-83.015700,domestic,You Can Earn $350+/Month To Download Our App! This is The Only App Tha,Hi!       We're a social media advertising agency and we just created a new App that let's YOU get PAID just for having a social media account!      You can earn up to $500/month and get your first payment in the next 24 hours.       Here's how it works: We work with Facebook advertisers who've reached their budget limit on Facebook.       By downloading our app you immediately connect with some of the top advertisers in the world and "rent" out your ad account to them!      The best part is all you need to do is download the app and you get paid!      Text "$100" to     show contact info         If this offer has expired by the time you've texted we'll reply and let you know when there will be openings in the future.   
Imagine The Things You'll Buy With The $100 Amazon Gift Card-Take Surv,columbus,http://columbus.craigslist.org/dmg/5843841573.html,2016-10-24T11:40:32-0400,40.099900,-83.015700,domestic,Imagine The Things You'll Buy With The $100 Amazon Gift Card-Take Surv,Are you over the age of 18?       Have a drivers liscence?       Today you can take this survey & get a $100 Amazon Gift card!      You can buy almost ANYTHING on Amazon!      This survey will take you no more than 5-10 minutes online      Visit Here for More Details:  www.gift-card.xyz      ___**LIMITED TIME OFFER**	   
--->PAYING People To Simply Download Our New App! Get 350+ Every Mont,columbus,http://columbus.craigslist.org/lbg/5806114691.html,2016-09-30T08:52:44-0400,40.099900,-83.015700,labor,--->PAYING People To Simply Download Our New App! Get 350+ Every Mont,--->PAYING People To Simply Download Our New App! Get 350+ Every Month!         \\\\\\\\\\\\\\\\\\\\\\\VVVVV///////////////////   Could you use $350 in extra cash?!   ((((OOO))))   We just released a new app & need promoters as well as just people to download it.       Just for downloading this app you'll earn $350/month! You'll get your first payment within 24 hours.    If you refer friends/family & help us get more downloads you'll also get residual income   ((((()))))) Here's why we pay you" Downloading this app let's the advertising companies we work with "rent" out the Business side of your Facebook.    ((((())))))   Earn up to $500 a month with us just for having this app downloaded!   ((((())))))   Visit Here for More Details:  www.gift-card.xyz                               --->PAYING People To Simply Download Our New App! Get 350+ Every Mont    --->PAYING People To Simply Download Our New App! Get 350+ Every Mont    
--->WANTED: Individuals To Download Our App From Google Store. Paying,columbus,http://columbus.craigslist.org/crg/5806114233.html,2016-09-30T08:52:19-0400,40.099900,-83.015700,creative,Download Our App From Google Store.,--->WANTED: Individuals To Download Our App From Google Store. Paying $350+            \\\\\\\\\\\\\\\\\\\\\\\VVVVV///////////////////   Hi We just released a new app & need individuals to download it.    ((((())))))   You can earn up to $500/month just for having this app downloaded!   ((((OOO))))   Visit Here for More Details:  www.gift-card.xyz   ((((OOO))))                     Download Our App From Google Store..    
NEED 20 People To Download Our App On Google Store-Earn $100+ Easily!^,columbus,http://columbus.craigslist.org/cpg/5826455383.html,2016-10-13T09:44:02-0400,40.099900,-83.015700,computer,////Earn $100+ Easily!////,NEED 20 People To Download Our App On Google Store-Earn $100+ Easily!         We came out with a brand new social media app on the Google Play Store:      Here's how it works: More downloads=Better Rating         That's why WE need YOU to download our app and we'll pay you $100 via Paypal!      A select amount of eligible individuals can also qualify for up to $500 every month.       This offer will be expiring this week and we will reopen the opportunity early next month.          If our offer expires we will text you back and give you information on the next opportunity.          Visit Here for More Details:  www.gift-card.xyz                           =======================////Earn $100+ Easily!////==========================      
DO YOU HAVE A PROBLEM? EXPLAIN IT ON MY TALK SHOW,macon,http://macon.craigslist.org/tlg/5852452595.html,2016-10-29T17:28:51-0400,32.552400,-82.781700,talent,Unknown,I'm creating a new talk show. Dealing with real issues of the average family or person.  Whether it's jobs household society relationships hunting gaming or anything!!!! No problems issues or opinions are to small not to talk about.  For more information please reply.    
driver with p/u,macon,http://macon.craigslist.org/lbg/5851891684.html,2016-10-29T11:52:24-0400,32.811800,-83.565000,labor,$60.,driver with p/u who knows his/her way around Atl  $60.  plus gas.  Trip planned from  east Macon.   pick up some item purchased from craigslist.    
Get Affordable Assistant, PR & Mgmt 4 Artists, Vendors, & Small Biz,macon,http://macon.craigslist.org/tlg/5841414258.html,2016-10-22T15:49:24-0400,33.798400,-84.388300,talent,Unknown,HEY it's Qn. Everlena Brown (QEB)! This weekend only we have PR Artist Management and other MEDIA & ENT assistance starting $50/WK. Dont miss your blessing this HOLIDAY SEASON! GOOD HELP right here... Let us SELL YOUR STORY! Reply     show contact info   w/ email to review media kit and contract.      *$50/WK SPECIAL ENDS: MONDAY 12PM ET OCT 24. We know people need all types of help: errands letters plans handlers etc. This HOLIDAY SEASON we wanna ensure you have all your MEDIA & ENTERTAINMENT PRODUCTION needs met effectively to BRING IN THE NEW YEAR!      "Some books should be tasted some devoured but only a few should be chewed and digested thoroughly."    ― Francis Bacon   tags: books reading 8071 likes Like   Elizabeth Gilbert   "This is a good sign having a broken heart. It means we have tried for something."    ― Elizabeth Gilbert Eat Pray Love   tags: heartache love 8065 likes Like   Cassandra Clare   "Do you remember back at the hotel when you promised that if we lived you'd get dressed up in a nurse's outfit and give me a sponge bath?" asked Jace.   "It was Simon who promised you the sponge bath."   "As soon as I'm back on my feet handsome" said Simon.   "I knew we should have left you a rat."    ― Cassandra Clare City of Bones    
CELEBRITY PARTY NEED OPENING ACTS,macon,http://macon.craigslist.org/tlg/5841602345.html,2016-10-22T17:48:06-0400,33.752500,-84.388800,talent,Unknown,nexttorisetour.com will be in Atlanta looking for artist to perform at Mama Jones model search party in Washington DC (Mama Jones - Jim Jones Mother from the TV show Vow and Never ) and we will take care of your travel and hotel they will be recording that night for the TV show if you like to Audition email back a song if you have one  stage name and cell number for all the info    
Roadside Assistance Tech ( Light Duty ),macon,http://macon.craigslist.org/lbg/5812552612.html,2016-10-04T12:13:47-0400,32.809500,-83.616800,labor,20.00 Per Completed Contract Call,What We Do      We provide fast and friendly light duty emergency roadside services to stranded motorists. Our customers come to us from all major motor clubs and insurance companies. Our call volume is steady and continuously increasing.      We offer four services:   ● Tire changes   ● Lockouts   ● Fuel Delivery   ● Jump Starts      We DO NOT perform roadside mechanic work or do any towing. This is not a sales position.      Applicant Requirements      We are seeking applicants to assist stranded motorists in Saint Augustine.      Ideal Candidate Should Be:   ● Friendly   ● Reliable   ● Flexible   ● Punctual   ● Must Provide Weekend Availability      Ideal Candidate Must Have:   ● A reliable fuel efficient car pickup or SUV   ● Valid driver license   ● Valid personal auto insurance   ● Smartphone   ● Tools to perform the specific tasks   We Offer      ● Competitive Pay   ● Weekly Paychecks   ● Steady Workload   ● Flexible Schedule    
On going modeling work!,macon,http://macon.craigslist.org/tlg/5849413687.html,2016-10-27T17:32:59-0400,32.809500,-83.616800,talent,1400,On going modeling work   Female models reply now   Seeking female models 19-23 years old   $1400 per shoot all cash pay reply with photos now    
Do you know Business phones or Data, or Cabling??,macon,http://macon.craigslist.org/cpg/5827176543.html,2016-10-13T16:16:48-0400,33.050800,-83.936200,computer,$40HR $25 TRIP CHARGE,WE ARE LOOKING FOR PHONE & CABLE TECHNICIANS THAT ARE EXPERIENCED IN THE FOLLOWING: Douglasville Fayetteville     Telecom Advanatge is looking for telecommunications subcontractors in your area. We are looking for telecom technicians who can do a multitude of services including general cabling phone system and data network installation programming and troubleshooting. If you are interested in doing subcontract work for us please reply to this and we will send you the accompanying forms to be filled out. We are looking to sign subcontractors immediately and hope to hear from you soon!       PBX & KEY    CABLING & INSTALLATION    DATA NETWORKING & INSTALLATION    FIBER OPTIC    VOIP    SECURITY CAMERA INSTALLATION    WIFI/WIRELESS NETWORK INSTALLATION    PLEASE FORWARD RESUME WITH ALL EXPERIENCE    
Virtual Support Techs $19 - $29 an hr,macon,http://macon.craigslist.org/cpg/5848373765.html,2016-10-27T04:09:22-0400,39.002800,-87.615700,computer,based on qualification,Looking for candidates ages 22 - 53 or older that are willing to learn can work without supervision driven goal oriented friendly and reliable.    
Rushcard user???? If not get paid to become one,macon,http://macon.craigslist.org/dmg/5848022528.html,2016-10-26T19:51:12-0400,32.886900,-83.602100,domestic,up to 600,Do you currently have a rushcard? Are you interested in making money up to 600 by just giving out a referral code? Are you interested in making 40 free dollars by next week? If so message me....rushcard is doing their family and friends referral..If you need a referral code to get started let me know!! Easy free money!!    
Macon GA Property Preservation Vendor,macon,http://macon.craigslist.org/lbg/5803098669.html,2016-09-28T11:01:53-0400,33.080000,-83.237900,labor,Per Job Completed,Preservation Vendors Needed      We are looking for preservation/lawn maintenance crews that can meet deadlines and communicate well.      Looking for vendors who have knowledge of Grass cuts lock changes window board ups to HUD specs debris removals trash outs etc.       All work is deadline driven.    We have steady work for the right vendor who can complete these tasks within deadline and properly.      All work is to be photo documented through our uploading program.      Please reply to the email attached to this posting with experience and relevant information for more details.    
hiring hot females to model, must reply now with photos,macon,http://macon.craigslist.org/tlg/5845923097.html,2016-10-25T14:58:50-0400,32.809500,-83.616800,talent,1500,hiring hot females to model   seeking confident reliable models   $1500 per shoot must be 18-24 years old      reply now with photos!    
Musical Engineer,macon,http://macon.craigslist.org/tlg/5845630029.html,2016-10-25T12:30:08-0400,32.593400,-83.641600,talent,Unknown,Looking for someone that has the time to work in my Studio with artist.It is a opportunity to be creative make music and get known.I'm looking for someone that can produce and make beats both R&B & Hip Hop.That knows how to use music software.I have no pay but I have the equipment and providing the place to work on music.My environment is a non smoking one and I do not allow foolishness of any kind. I have zero tolerance for anything criminal or of violence will not be tolerated under no circumstances.We making music to possibly gain success and money through my Contacts.    
Pay per mile in w.r. , kathleen & bonair,macon,http://macon.craigslist.org/lbg/5845464335.html,2016-10-25T11:06:33-0400,32.593400,-83.641600,labor,cash per ride,I'm soon going to resume contract work and am looking for people to pay to roll to and / or from job sites in w.r.  Kathleen and Bonaire .  I pay 1 dollar a mile from pick up point here in w.r. to the drop . if interested please let me know and it's a good idea to live w.r. for this .    
Preschool/Kids Fitness Instructor,macon,http://macon.craigslist.org/dmg/5801217531.html,2016-09-27T08:28:32-0400,32.809500,-83.616800,domestic,Charge your own rate,FLYAROO Fitness: preschool exercise certification to teach dance yoga basic skills dance imagination and so much more- all in one class! We are theme-based and every month you receive a new place to travel in the classroom (i.e. circus zoo winter Hawaii).       Fitness enthusiasts teachers college students parents babysitters etc.- check out our online instructor training workshops! FLYAROO Fitness classes can be taught anytime anywhere.       The Instructor Training empowers our greatest asset YOU to share your love of fitness make extra money and have fun! You can teach the program in any setting with preschoolers: gym park beach preschool after school camps - the opportunities are endless. We build the curriculum we design the classes we choreograph the playlists YOU teach the program! We provide AFAA & NASM online credits.      We have over 100 instructors certified in training and working all over the world. FLYAROO Fitness also has a marketing team to ensure that the program is well-received nationwide. Our instructors make $30+/ hour.       http://flyaroofitness.com/product/online-instructor-training-academy/    
pay per mile for local runs,macon,http://macon.craigslist.org/lbg/5842887797.html,2016-10-23T17:28:50-0400,32.593400,-83.641600,labor,cash at time of ride,Hi I;m Lou and I'm looking for someone to roll me to job sites macon w.r.  Kathleen ect.   I pay a dollar a mile from my place to drop .  You could do as much or as little as you like coming and or going .  you can see me on facebook  Abba Lou  ...    
Want to earn $1,000-$10,000 learning Real Estate?,macon,http://macon.craigslist.org/cpg/5843366482.html,2016-10-24T01:50:06-0400,34.037800,-84.503800,computer,$1,000-$10,000,Are you interested in becoming financially free? Do you hate working for your boss?      We are a private group of real estate investors that will help you become entrepreneurial and create passive income.      This is not a 9-5 job but an opportunity to create six figure income and do it on YOUR terms not theirs. Earn commissions and do real estate deals with us instead.   Job duties include:    *Working from home and setting your own hours   *Setting simple appointments of interested candidates   *Becoming educated on real estate strategies   *Creating offers and contacting potential buyers and sellers   *Follow-up with clients via phone or email   *Attend real estate workshops and network events      **Commissions are direct deposited on Tues/Fri (8X month)**      If you're still interested please reply with your FIRST & LAST NAME/NUMBER/PREFERRED EMAIL and someone will contact you soon to set up an interview. 
Real Estate Customer Service Rep,macon,http://macon.craigslist.org/cpg/5842888173.html,2016-10-23T17:29:07-0400,33.752500,-84.388800,computer,$500 +,We are looking for customer service reps to work with our real estate investment company. This is a work from home as long as you have a quiet space to make calls internet and have knowledge of Google sheets. We will train the right candidates who can dedicate at least 4 hours per day Mon - Fri and some Sat.       Reply with your:      1. Name   2. Phone/email   3. Best time to reach you   4. Why should we choose you?       We will schedule a phone interview and if chosen training will start asap. This is a chance to learn the real estate industry and make great money. Some of our top reps earn over $1000 in commissions per week.    
Locksmith Technician Needed,macon,http://macon.craigslist.org/lbg/5842498745.html,2016-10-23T13:07:05-0400,32.892600,-83.745500,labor,Unknown,Position requirements:   Must be Macon/ Warner robins  resides   Must have your own car   Training will be provide.   Position base on commission only   30 % day time   40% night time      
Brand Ambassador,macon,http://macon.craigslist.org/evg/5842237951.html,2016-10-23T09:56:37-0400,33.932100,-83.352500,event,$20/hr,FIT Female BA's: $20/hr      Schedule & locations:      11am-4pm      Saturday Oct.29th   4375 Lexington Rd.    Athens GA 30605      Sunday Oct. 30th   1911 Epps Bridge Pkwy   Athens GA 30606      **Must be experienced reliable engaging and have an upbeat personality!** This is a sampling event.      To apply: Please send 2 headshots 2 family friendly photos 1 photo taken of you at a promotional activation resume (IN AN ATTACHMENT) and measurements (height shoe pant shirt)    to:     show contact info      Cc:     show contact info         Subject line MUST read-   If you speak spanish: Spanish Athens (Your Name)   If you do not speak spanish: Athens (You Name)    
Brand Ambassador,macon,http://macon.craigslist.org/evg/5841632107.html,2016-10-22T18:10:02-0400,33.932100,-83.352500,event,$20/hr,FIT Female BA's: $20/hr      Schedule & locations:      11am-4pm      Saturday Oct.29th   4375 Lexington Rd.    Athens GA 30605      Sunday Oct. 30th   1911 Epps Bridge Pkwy   Athens GA 30606      **Must be experienced reliable engaging and have an upbeat personality!** This is a sampling event.      To apply: Please send 2 headshots 2 family friendly photos 1 photo taken of you at a promotional activation resume (IN AN ATTACHMENT) and measurements (height shoe pant shirt)    to:     show contact info      Cc:     show contact info         Subject line MUST read-   If you speak spanish: Spanish Athens (Your Name)   If you do not speak spanish: Athens (You Name)    
