Name,Location,URL,datetime,lon,lat,genre,pay,about,pornlevel
New Moving Company Now Hiring,mendocino,http://mendocino.craigslist.org/lbg/5767207609.html,2016-09-05T11:38:17-0700,38.9576,-122.636,labor,We Only Pay When Trucks Move,We are hiring part time employees hourly pay is $9 which is only paid by job so if no job for the day then no pay for the day so if you are liking then Email last place were you work reason for leaving highest level of Education phone number date of birth and if you have a driver License Drug test is must but if you are a 215 card holder I must see it    ,0
Admin assistant needed immediately,mendocino,http://mendocino.craigslist.org/cpg/5789400252.html,2016-09-19T13:44:15-0700,38.9576,-122.636,computer,$10,I need an admin for some small computer data mining service   You must have a PC computer   Good communicator and can take directions easily      This is a very part-time gig   This can be done at home      My name is Matthew contact me immediately    ,0
Looking for someone to drive elderly man to and from Auburn and Stockt,goldcountry,http://goldcountry.craigslist.org/dmg/5847875587.html,2016-10-26T15:04:24-0700,38.9829,-121.0944,domestic,$55 for the job.  $25 extra for gas and car expenses if using your own car.,Looking for someone in the Auburn area to drive an 89 year old disabled gentleman in a wheelchair from Auburn CA to Stockton CA and back once a week and stay with him about two hours while he visits his wife who is in a nursing home.      A total time of 5 hours.      Requirements for Elderly Driver and Caretaker.          Possess a valid driver's license and valid auto insurance       Ability to treat and care for seniors and with dignity and respect       Ability to communicate  in a friendly and congenial manner        Be clean and non smoking       Ability to lift a wheelchair into a car after he transfers himself into the car.      Either use your vehicle and get paid mileage or use his vehicle.      If using your own vehicle car requirements:          4-door sedan        Year 2001 or newer       Can fit a wheelchair       In-state car insurance       In-state plates       Current car registration       No marked or salvaged vehicles      ,0
Service Staff,goldcountry,http://goldcountry.craigslist.org/evg/5840344561.html,2016-10-21T19:19:22-0700,39.0031,-121.0292,event,$12/hr.,Creating a fantastic & energetic CREW for wait-service at events.   Job entails:   Assisting caterers coordinators music/officiant/florist/decorators and any event vendor in creating an awesome experience for gathering with friends and families.   We do it excellently and we get the job done near perfection. Be happy by making others happy by serving friendly hospitality on their unique day and special event.      More than a breath of fresh air because we are in the most gorgeous environment of nature.   Call now!    Only 3 openings left to be on this elite list of happy workers; it's a nice getaway from the old routine.       Call Now!!   916-222-804six    ,0
Graffiti Artist Needed,yubasutter,http://yubasutter.craigslist.org/crg/5810935034.html,2016-10-03T09:42:04-0700,39.014582,-121.435146,creative,TBD,Hi all           I'm looking for a Graffiti Artist that can travel to my house in Wheatland Ca. 95692 and put down a couple murals on my bedroom walls and ceiling. Give me a call     show contact info   Kenneth.   Pay to be discussed when contacted.    ,0
NEED 20 PEOPLE TO WORK & MAKE $400 WEEKLY WITH THEIR C,mendocino,http://mendocino.craigslist.org/lbg/5810937720.html,2016-10-03T09:43:21-0700,39.022483,-121.612859,labor,400 weekly,Description : SHEETS ENERGY SRTIPS  NEED YOU TO JOIN THE WINNING TEAM!!!  Apply now to make $400 weekly by Allowing SHEETS ENERGY STRIPS  to use your car/Truck for Advertisement by carrying a SHEETS ENERGY SRTIPS  sticker on your car driving it around using your normal routine text Brent wales  Contact Number:    show contact info   for more information..you must be honest and trustworthy and no application fees required Thanks    ,0
Looking,yubasutter,http://yubasutter.craigslist.org/tlg/5846743030.html,2016-10-26T00:44:18-0700,39.022483,-121.612859,talent,Boe,Why i am here. I'm a model looking to relocated in yuba city    show contact info   ,0
TILE SETTER ASAP,yubasutter,http://yubasutter.craigslist.org/lbg/5837795989.html,2016-10-20T09:27:28-0700,39.022483,-121.612859,labor,NEGOTIABLE,SERIOUS ABOUT WORKING NEED ONLY CALL.   EXPERIENCE REQUIRED FOR SETTING FLOOR TILES   PLEASE CALL     show contact info   AND SPEAK DIRECTLY TO JESSE.   DO NOT TEXT! START IMMEDIATELY!    ,0
1 Brand Ambassador Needed Tomorrow and for Weekly Events,yubasutter,http://yubasutter.craigslist.org/evg/5830624264.html,2016-10-15T17:07:30-0700,39.022483,-121.612859,event,$20/hr,BRAND AMBASSADORS OF YUBA CITY      We are seeking one brand ambassador within the Sacramento area to participate in a guerrilla marketing campaign for a popular wireless carrier.      Date: 10/16/2016   Rate: $20/hr + bonus can be discussed   Hours: 1pm-5pm   Location: YUBA CITY CA 95991         BONUS*** This program runs all year long. The events happen roughly once every week for 4- 8 hours a day at $20/hr. If you are interested in being a part of a consistent program and want to be paid in 2 weeks please respond to this post.    ,0
Marketing Specialist for Symphony Orchestra,yubasutter,http://yubasutter.craigslist.org/crg/5830401634.html,2016-10-15T14:09:10-0700,39.022483,-121.612859,creative,This is a paid part-time position. We are a non-profit organization 501c3 looking to paying per event. Compensation is relatively modest but negotiable based on experience and how you can assist us.,Hello! Our professional orchestra is looking for a marketing specialist to assist in getting the word out and bringing more people to our concerts. Needing experience and understanding in marketing materials Facebook Twitter website development and YouTube. Check out Veridian Symphony Orchestra on these sites and call text or email with resume and proposals to assist us. This is a paid part-time position. We are a non-profit organization 501c3 looking to paying per event. Compensation is relatively modest but negotiable based on experience and how you can assist us.    ,0
Housekeeper /// cleaninghelper,yubasutter,http://yubasutter.craigslist.org/dmg/5829390401.html,2016-10-14T22:14:13-0700,39.022483,-121.612859,domestic,$10,Cleaning lady help needed   â€¢Vacuum mop kitchen Bathrooms dusting laundry    â€¢50 hrs a month   â€¢Flexable hours (After 3:30)   â€¢$10 hours   â€¢ Personal reference preferred       Lives scan   â€¢Contact Harinder        @     show contact info   ,0
Earn $$ for Unplugging Your Laptop or Turning off a Light for an Hour,yubasutter,http://yubasutter.craigslist.org/cpg/5776121453.html,2016-09-10T17:04:54-0700,39.022483,-121.612859,computer,$20 for turning off lights/ power for 1 hr,Get $20 just for joining and earn more by turning things off or delaying the dishwasher for an hour when you get a notification via text email or the app. OhmConnect helps protect local air quality fight climate change and lower everyone's electric bills by avoiding or decreasing the use of local peaker plants.      Learn more or sign up at:   http://ohm.co/8caee4    ,0
Earn $$ for Unplugging Your Laptop or Turning off a Light for an Hour,yubasutter,http://yubasutter.craigslist.org/cpg/5776121161.html,2016-09-10T17:04:39-0700,39.022483,-121.612859,computer,$20 for turning off lights/ power for 1 hr,Get $20 just for joining and earn more by turning things off or delaying the dishwasher for an hour when you get a notification via text email or the app. OhmConnect helps protect local air quality fight climate change and lower everyone's electric bills by avoiding or decreasing the use of local peaker plants.      Learn more or sign up at:   http://ohm.co/8caee4    ,0
Seeking Screen Printer,yubasutter,http://yubasutter.craigslist.org/crg/5814962895.html,2016-10-05T16:32:04-0700,39.022483,-121.612859,creative,13-Oct,$10-13 an hour depending on skill level speed and accuracy       Must have experience and know the process from start to finish/cleanup.    Be available evenings- nights (5pm - 5am). This is a part time job. Hours may vary per job.        More hours available once we see your skillset and can work independently without supervision.            The pay: 10-13 an hour weekly We encourage students to apply. Depends on skill level      Contact Us by hitting the reply button and PLEASE INCLUDE your resume an explanation of your experience in screen printing and a copy of your Drivers License      we are not looking to train someone only apply if you have experience.    ,0
Dog sitting for 3 weeks (in Dec),yubasutter,http://yubasutter.craigslist.org/dmg/5814414039.html,2016-10-05T11:06:55-0700,39.022483,-121.612859,domestic,You let us know,Hi we'll be away for 23 days in December (including Christmas) and are looking to house our female Lab retriever (mix) for the time. We'll provide the food treats bedding etc. of what she'll need during that time. She is up to date on shots (have shot records) very quiet well behaved and fun to be around. She does crave human attention but does not have any anxiety problem or any disorders.      We are looking for a sitter who will have her for the entire stay for a set amount and not charge on a daily rate. You must have good experience in keeping dogs. Current and previous dog owners only please. We'll need her to stay at your place Dec 6 thru Dec 28 nights.      Not an absolute must but if possible we would like to have her stay a day or two as trial (as per your convenience) before we leave.      If you are able to please let us know    ,0
Swim suit Model/ Porn,yubasutter,http://yubasutter.craigslist.org/tlg/5796633994.html,2016-09-24T02:49:55-0700,39.022483,-121.612859,talent,40,Looking for girl to wear swimsuit and let me use vibrator on her. pay is 40.00 for an hour or if it takes less time still 40.00. Or a new sex toy of value of 40.00. No nudity required..    ,1
Hiring Female Hispanic Beer Models for our NEW team! $25/hr,yubasutter,http://yubasutter.craigslist.org/evg/5802125099.html,2016-09-27T13:53:48-0700,39.022483,-121.612859,event,$25/hr,"We are hiring 4 new BA's to our team!       Female - Bilingual Model (English & Spanish) - $25/hr       The Brand Ambassador will: Engage consumers and provide brand information. Facilitate premium giveaways. Encourage product trial. Encourage consumer purchase.       Requirements:   Age: Must be 21+   Have reliable transportation.    In good shape -- Uniform given must fit properly.    Must be outgoing self-motivated engaging reliable and creative.       Pay:    -	Direct Deposit    -	Bi-Weekly Pay    -	$25/hr      Send resume and recent pictures. Resume is okay if you have no experience in the field. GREAT opportunity for new models! -- Training provided.       Thanks   ",0
Property Preservation Subcontractor Needed,yubasutter,http://yubasutter.craigslist.org/lbg/5781730411.html,2016-09-14T12:30:23-0700,39.022483,-121.612859,labor,Pay per Job,"Property Preservation Subcontractor Needed -- please respond to this posting and a recruiter for our company will reach out to you.      ""PRESERVATION"" Is Simply Maintaining A Property While It Is In Transition   With The Lender Which Can Involve Any Of The Following Common Services   Needed:   *Securing Lock Changes Boarding   *Yard Maintenance; Grass Cuts Shrub/Tree Trimming   *Snow Removal   *Debris & Junk Removal   *Winterizations   *Convey Condition Checks   *Janitorial Services   *Small to Large Repairs & Construction Services   *Pool Securing   *Siding Repair   *Provide Estimates Check Conveyance Condition   *Tree Removal      Requirements:   **General Liability Insurance and E&O; Insurance**   *Work vehicle and valid Driver's License   *Preferred trailer for Debris Removal/Equipment   *Supply of locks and lockboxes   *Yard Maintenance Equipment   *Winterization Supplies & Equipment   *Ladder Drill Common and Misc. Hand Tools and Handyman Knowledge   *Internet Access and a Cell Phone & Computer   *Ability to pass a background check through Aspen Grove      ",0
Here's Your Solution to End the Struggle,yubasutter,http://yubasutter.craigslist.org/wrg/5795359766.html,2016-09-23T08:27:16-0700,39.022483,-121.612859,writing,$25 per email processed,This system enables you to earn $25   for every email you process. You'll   get paid instant commissions deposited   directly into your PayPal account...check it out now.   http://www.cashinbigtoday.com   ,0
Mortgage Field Services - Property Preservation,yubasutter,http://yubasutter.craigslist.org/lbg/5784644984.html,2016-09-16T11:04:22-0700,39.022483,-121.612859,labor,Pay per Job,Our company is seeking property preservation vendors (independent sub-contractors) to perform ongoing maintenance and repairs on vacant bank-owned properties. These services can consist of but are not limited to the following:   -Lawn maintenance/ Landscaping   -Lock changes   -Debris/ trash removal   -Construction repairs   -Maid Services/ light cleaning   -Winterizations   -Snow removals      Requirements to become a vendor:   -Must have access to a vehicle and any tools necessary to complete the work (Lawn mower generator plow other basic tool and equipment etc)   -Must have the ability to purchase materials necessary to complete work orders (Lock boxes tarps dump fees etc)   -Must have a smart phone with the ability to use the required mobile app for photos/results   -Must be able to pass a criminal background check   -Must carry general liability and E&O; insurance ($1000000 per occurrence)      Contractors are paid weekly via direct deposit for work completed         ,0
Want Earn Extra Income? Major Income?,yubasutter,http://yubasutter.craigslist.org/lbg/5794880717.html,2016-09-22T21:29:04-0700,39.022483,-121.612859,labor,commission,Hello. Are you looking for something flexible? Something that will fit your schedule? Something that can be done when you want and can? Well I want to pay it forward and I might have something for you.      But first let's talk. I want to know if you are friendly honest and genuine. If you don't fit any of the three it will not work out. (well perhaps it could but I wouldn't go for it).      Let me know when you are available so we can set an appointment and do some sort of presentation/interview/meeting/appointment. Not really sure what to call it but let's make it a bit casual and in person; at a Starbucks or something public to keep it safe; at least it'll make me feel safe since I am small. Business casual is definitely a plus of coarse.    ,0
MAKE MONEY ONLINE WEEKLY,merced,http://merced.craigslist.org/lbg/5848917487.html,2016-10-27T09:56:07-0700,39.047,-122.9328,labor,$500 weekley,MAKE MONEY ONLINE WEEKLY!!!       Online workers needed! We are in need of many online workers!   Things required: A computer or smartphone.    You can reach me at     show contact info    Text only    ,0
Needed: Wait Staff and Event Cleanup,mendocino,http://mendocino.craigslist.org/dmg/5831877858.html,2016-10-16T15:56:23-0700,39.0657,-123.445,domestic,Hourly or flat rate tbd,We are having a family reunion (30-40 people) at our home in Philo we will have food purchased and just needed to be heated up and we want help with putting out food and taking away plates and cleaning up the kitchen.  We would like to have onsite team of 2 people from 2:00pm - 9:00pm on a Saturday exact date is still being sorted out but we want to speak with support people to get price estimates. If you have catering or cooking skills a bonus but not required.    ,0
Need Electrical Help,goldcountry,http://goldcountry.craigslist.org/lbg/5831972435.html,2016-10-16T17:08:16-0700,39.0682,-120.7224,labor,$25 per hour,I want a new 220 amp for my husband to weld.Also need power to ceiling fan. Need electrician that is skilled. Please troubleshoot. Need estimate. Text or email skill set. Calls WILL BE DISQUALIFIED. Probably 4-9 hours maybe more. Please google zip code before texting. Thank you    ,0
$$$$$$$$moving company now hiring pay cash,mendocino,http://mendocino.craigslist.org/lbg/5785159733.html,2016-09-16T16:11:42-0700,39.0783,-122.7846,labor,great pay,we need help asap a few strong men to help us load and unload a truck from a house need to be 18 and older  call now its not too late  we pay cash pay good.    ,0
Lighting Designer Needed / Equipment Provided,yubasutter,http://yubasutter.craigslist.org/cwg/5835448266.html,2016-10-18T19:00:45-0700,39.0861,-121.5497,crew,Depends,We are looking for someone to run lights for our shows.      Must be friendly.      Psychedelic music requires psychedelic lights.      Inquire on Facebook or text the number above.      Shu Lace needs you.    ,0
Looking for new faces! Females wanted now!,yubasutter,http://yubasutter.craigslist.org/tlg/5792893231.html,2016-09-21T15:20:26-0700,39.1051,-121.6202,talent,1000,Looking for new faces   Females wanted now for hire   Seeking females 18-22 years old   Must be in great shape and good looking   Multiple shoots available all cash pay same day.    No previous modeling experience required for hire.   $1000 per shoot. all cash pay same day. Reply now with photos.    ,0
BUDLIGT LIME DRINK,susanville,http://yubasutter.craigslist.org/evg/5852392378.html,2016-10-29T13:46:24-0700,39.107153,-121.607666,event,$500/wkly,Do you have a car? Earn $500 a week! BUDLIGHT LIME DRINK is in need of your help with advertising! We are specifically looking for individuals who are over the age of 20 years old have their own car and a valid drivers license. Please text our hiring manager at    show contact info   for more information.    ,0
BUDLIGT LIME DRINK,yubasutter,http://yubasutter.craigslist.org/evg/5852392378.html,2016-10-29T13:46:24-0700,39.107153,-121.607666,event,$500/wkly,Do you have a car? Earn $500 a week! BUDLIGHT LIME DRINK is in need of your help with advertising! We are specifically looking for individuals who are over the age of 20 years old have their own car and a valid drivers license. Please text our hiring manager at    show contact info   for more information.    ,0
Ghostwriters Wanted,yubasutter,http://yubasutter.craigslist.org/wrg/5824825887.html,2016-10-12T06:25:16-0700,39.107686,-121.611786,writing,$1 per 100 words,I am looking for a few quality freelance writers to produce eBooks on a wide variety of topics. Books typically range between 5000 and 10000 words and vary in content from how-to and self-help to romantic fiction. Qualified candidates must be able to research topics quickly and turn in non-plagiarized content within 7-days' time. Writers are free to pick up as many or as few topics as they like with no minimums required. No experience necessary. Pay is on a per word basis and is competitive for the field. Please send along  a 200-word writing sample outlining the basics of the paleo diet to see if you are a good fit for the gig.   ,0
labor construction!!,goldcountry,http://goldcountry.craigslist.org/lbg/5810263551.html,2016-10-02T20:25:20-0700,39.1193,-121.0938,labor,Tbd,We have multiple remodels going need laborers with some construction skills would be good!! Must have own transportation  weekly pay 40-50 hours a week....call rick today start tommorow lots of work...also learn all construction make more call rick    show contact info   ,0
Looking for Massage therapist to trade for greenery,goldcountry,http://goldcountry.craigslist.org/lbg/5838859107.html,2016-10-20T23:18:57-0700,39.1193,-121.0938,labor,High quality indoor greenhouse medical buds. My pride and passion. Learning from a guru who provides medicine to some of the top dispensaries in the world.,Hello there. I am a stress ridden insanely tense and in pain young woman and desperately need my shoulders rubbed out and mid back massaged :( I'm looking for a therapist that may be willing to trade massages for greenery as currency? It's high quality indoor times are hard for me right now and I don't have the cash to splerge on getting the healing I need which really sucks the adhesions in my shoulders are starting to keep me up at night and I seriously need help from ANYBODY.       Honestly you don't even have to me certified as long as you know what an adhesion is and how to break them up. PLEASE contact ASAP I am in major pain y'all :'(       love n light and have a blessed day   Erin    ,0
IHSS  Care Assistant,mendocino,http://mendocino.craigslist.org/dmg/5838280257.html,2016-10-20T13:48:17-0700,39.1194,-122.8315,domestic,$13.50,Hello      I'm managing multiple sclerosis and need a registered IHSS care assistant part time to help me with the activities of daily living. Must be a resident of Lake County and have car.      I live in a private home located in Nice.      Thank you   Pamela      ,0
Moving assistant,mendocino,http://mendocino.craigslist.org/lbg/5825861006.html,2016-10-12T16:19:13-0700,39.1194,-122.8315,labor,$15 per hour,Hello  I'm managing a disability and need a moving assistant to help me transport my personal belongings from the Ukiah U-Haul Storage to my new home in Nice Lake County.      Thank you   Jules    ,0
In Home Support Services Assistant,mendocino,http://mendocino.craigslist.org/dmg/5825290753.html,2016-10-12T10:41:54-0700,39.1194,-122.8315,domestic,$13.60 per hour,Hello      I'm managing multiple sclerosis and need a registered IHSS care assistant part time to help me with the activities of daily living. Must be a resident of Lake County.      I live in a private home located in Nice.      Thank you   Pamela    ,0
Make great cash quick,yubasutter,http://yubasutter.craigslist.org/tlg/5849031067.html,2016-10-27T10:54:58-0700,39.1237,-121.6611,talent,$300-$5000,MAKE GREAT CASH TAKING SEXY SELFIES PHOTOS AND FOR SOME videos         Looking for a sexy female to take self shots/ selfies for me for pay. Earn money without even leaving your house. Interested in all styles and looks just looking for the type a girl that catches my eye. If interested please send me a little about yourself along with a few shots of what you look Like    ,1
18-24 year old blonde models,yubasutter,http://yubasutter.craigslist.org/tlg/5849037071.html,2016-10-27T10:58:07-0700,39.1237,-121.6611,talent,$500-$6000,Looking for specific models    Nude modeling    And lingerie modeling    Pay is from $500-$6000 per week 2 hour shoots at a time    Send name contact info and photos to be considered    ,0
Naughty Housekeeper,yubasutter,http://yubasutter.craigslist.org/tlg/5832591899.html,2016-10-17T07:28:25-0700,39.1237,-121.6611,talent,per hour,I am looking to generously hire a woman to clean my house naked it is a fantasy of mine. I have wanted to do this for some time now. I will pay nicely for right woman the woman has to be into the idea and looking to have fun doing it:) i am 30 white male clean cut. Not picky on woman as long as fun attitude and would like to do this. All shapes and sizes welcome and age doesnt matter as long as over 18. Mature ages fine too:) I am big boob lover at heart but not a deal breaker what so ever. Please email me with info stats pics schedule and we can discuss wages:) hope to hear from you soon:) thank u       Keywords:maid housekeeper naked lingerie model nude naughty    ,1
Help wanted for work on rental properties,yubasutter,http://yubasutter.craigslist.org/lbg/5838854594.html,2016-10-20T23:08:24-0700,39.127292,-121.629577,labor,$10 per hour,Help needed to work on rental houses in Yuba City Ca. Paid daily as work is done. Need good worker for cleaning painting .    No stand abouts cell phone users or blue tooth users who are supposed to be working.       txt for appointment.  give name city and your details...    ,0
House Sitter for remodel house,yubasutter,http://yubasutter.craigslist.org/dmg/5838856473.html,2016-10-20T23:12:45-0700,39.128045,-121.631481,domestic,Unknown,Female house sitter wanted to care for rental property that is being remodeled. Must be clean neat and have good references. Reply by txt to    show contact info   .. with your information...house sitter name city etc....jw    ,0
Bankout Driver/Tractor operator,yubasutter,http://yubasutter.craigslist.org/lbg/5821773064.html,2016-10-10T09:04:05-0700,39.1337,-122.2162,labor,$10 - $12,Need someone that can start ASAP!  Big push before the rain need someone that can run a bankout wagon and a tractor.  Text    show contact info   ,0
concrete finisher,yubasutter,http://yubasutter.craigslist.org/lbg/5799330386.html,2016-09-25T21:25:46-0700,39.135526,-121.608384,labor,depends on job.,I have occasional small concrete jobs where I need a finish man with tools. Local Yuba City and Marysville. call no text.    ,0
Cat 5 wiring helper,yubasutter,http://yubasutter.craigslist.org/cpg/5840921527.html,2016-10-22T08:32:47-0700,39.142804,-121.617692,computer,10/hr,Need someone today for help with data wiring.    ,0
Massage in my home,yubasutter,http://yubasutter.craigslist.org/tlg/5846284274.html,2016-10-25T15:30:28-0700,39.1487,-121.595306,talent,$40/hr,I would like a massage in my home. I would be willing to pay $40/hr for the massage. I am white mid 40's healthy fit and safe. If you are a massage student like to give massages or are willing to learn. I'm interested. Tell me more about yourself and let's go from there. I prefer female but am open to a trained male masseuse.  A picture would help but it not totally necessary.    ,0
Ukiah Part Time Brand Ambassador ($12-$15/hr),mendocino,http://mendocino.craigslist.org/evg/5814214511.html,2016-10-05T09:25:23-0700,39.1552,-123.1951,event,$12.00 - $15.00 per hour,Gourmet Demonstration Services an established 30 year old demo agency is looking to hire outgoing enthusiastic and professional individuals to join our outstanding team of Brand Ambassadors! We are currently seeking individuals in Ukiah and surrounding areas!      This is a great position if you are looking to supplement your income have retired or are a student interested in the Sales Retail or Customer Service Industries! Scheduling is flexible events typically run Fridays Saturdays and Sundays for 5 hours with the possibility for 8 hours when available. For immediate consideration you will need to be punctual have a love of food enjoy talking to people be positive and outgoing and take a personal interest in the products we are demoing.      Event Requirements: White collared shirt black pants black close-toed shoes reliable transportation a table (2'x4' or 3'x3') and Table Cloth (Black or White).      If you are interested in applying for this position please send a copy of your resume and contact info. No experience is necessary a current food handler's certificate preferred. You can also contact our office by phone at    ,0
Figure model needed,mendocino,http://mendocino.craigslist.org/crg/5773285632.html,2016-09-09T02:14:44-0700,39.1552,-123.1951,creative,Hourly,Looking for an all natural woman interested in a little nude modeling. Interested?   Send a few photos and a way to contact you    ,1
need mover with truck,mendocino,http://mendocino.craigslist.org/lbg/5796589073.html,2016-09-24T00:14:53-0700,39.1552,-123.1951,labor,negotiable,to go from ukiah to lake county already packed...    ,0
Surrogate Angels Needed,chico,http://chico.craigslist.org/dmg/5834986906.html,2016-10-18T13:26:50-0700,39.1663,-121.5105,domestic,create your own compensation package,Surrogate mothers needed for immediate matches. Give a special gift by helping people create their families! It takes a special woman to be a surrogate mother are you one? Find out below...   Between the ages of 21 - 42   Healthy BMI   Healthy lifestyle (no drugs alcohol smoking etc)   No mental health issues   Have had at least one child with no complications   Please call us today to begin your journey! We are a local agency and will provide you with all the help and support you need! As an experienced surrogate I will guide you through this amazing experience.    Please visit www.angelsofsurrogacy.com or call us today!    ,0
TILE SETTERS ASAP TODAY!,goldcountry,http://goldcountry.craigslist.org/lbg/5834822539.html,2016-10-18T11:57:22-0700,39.1663,-121.5105,labor,NEGOTIABLE,SERIOUS ABOUT WORKING NEED ONLY CALL.   EXPERIENCE REQUIRED FOR SETTING FLOOR TILES   PLEASE CALL     show contact info   AND SPEAK DIRECTLY TO JESSE.   DO NOT TEXT!   START IMMEDIATELY!    ,0
Surrogate Angels Needed,redding,http://redding.craigslist.org/dmg/5834985078.html,2016-10-18T13:25:51-0700,39.1663,-121.5105,domestic,create your own compensation package,Surrogate mothers needed for immediate matches. Give a special gift by helping people create their families! It takes a special woman to be a surrogate mother are you one? Find out below...   Between the ages of 21 - 42   Healthy BMI   Healthy lifestyle (no drugs alcohol smoking etc)   No mental health issues   Have had at least one child with no complications   Please call us today to begin your journey! We are a local agency and will provide you with all the help and support you need! As an experienced surrogate I will guide you through this amazing experience.    Please visit www.angelsofsurrogacy.com or call us today!    ,0
Stay at Home Mom grew online business by sharing Apps,yubasutter,http://yubasutter.craigslist.org/cpg/5803904500.html,2016-09-28T15:12:05-0700,39.1663,-121.5105,computer,commissions.  renewals.,Learn how a stay at home mom grew an online business by using and sharing a Smart Phone App.  Very simple.  Very useful.      Join us and let me show you how to do it to.    ,0
^^!!^^[Get approval for Business Loan Only 570 score needed!!^^!!,yubasutter,http://yubasutter.craigslist.org/lbg/5795016559.html,2016-09-23T03:36:48-0700,39.1663,-121.5105,labor,Only 570 score needed]!^^!!,Fill 2 min application and get approved for a business loan only 570 score needed.   Get funding from $50k to $500k.No collateral.   To Apply go to : www.gift-card.xyz                                                                                                                      Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!! Only 570 score needed]!^^!!   ,0
Surrogate Angels Needed,yubasutter,http://yubasutter.craigslist.org/dmg/5834981981.html,2016-10-18T13:24:08-0700,39.1663,-121.5105,domestic,create your own compensation package,Surrogate mothers needed for immediate matches. Give a special gift by helping people create their families! It takes a special woman to be a surrogate mother are you one? Find out below...   Between the ages of 21 - 42   Healthy BMI   Healthy lifestyle (no drugs alcohol smoking etc)   No mental health issues   Have had at least one child with no complications   Please call us today to begin your journey! We are a local agency and will provide you with all the help and support you need! As an experienced surrogate I will guide you through this amazing experience.    Please visit www.angelsofsurrogacy.com or call us today!    ,0
video production/editing,yubasutter,http://yubasutter.craigslist.org/crg/5818783485.html,2016-10-08T08:01:04-0700,39.1663,-121.5105,creative,Unknown,Iso someone experienced and willing to help in the making and editing  of a five minute video. We would need someone that is willing to help for free. Ex a college student looking for things to add to a resume .    ,0
Mom gets paid sharing Smart Phone App!,yubasutter,http://yubasutter.craigslist.org/dmg/5777375933.html,2016-09-11T16:37:18-0700,39.1663,-121.5105,domestic,commissions.  renewals.,A stay at home mom earns full time income by sharing a simple smart phone app!  Can you share?    ,0
Seeking Experienced Carpenter With Own Tools And Reliable Transport,susanville,http://reno.craigslist.org/lbg/5843853750.html,2016-10-24T08:46:28-0700,39.1806,-120.1445,labor,$20 per hour cash,Seeking experienced carpenter for various framing and finish carpentry jobs in the Tahoe City area. Must have own tools and reliable transportation. There is a possibility to stay onsite for workers who are not from the Tahoe area. Pay is $20 per hour for the right person. Drug free only should respond.      Also seeking an eager hard working laborer for various jobs in Tahoe City. No experience necessary. Pay is $ 12 per hour.       READ THIS: YOU WILL BE DRUG TESTED BEFORE BEGINNING WORK.       Please respond by email with a description of yourself and your experience. Thank you.   ,0
Concrete finisher/laborer,susanville,http://reno.craigslist.org/lbg/5845709678.html,2016-10-25T10:09:33-0700,39.2025,-119.7526,labor,Daily pay when job completed,I need a couple concrete finishers laborers from time to time to help with foundation and flat work usually a days work here and there send me number or call    ,0
Maid needed,goldcountry,http://goldcountry.craigslist.org/dmg/5835348098.html,2016-10-18T17:30:14-0700,39.2081,-121.0069,domestic,50.00 plus tip,I'm looking for a sexy underdressed flirtatious girl to clean my place twice a month wearing tiny little outfits 50.00 an hr    ,1
Construction worker,goldcountry,http://goldcountry.craigslist.org/lbg/5827149521.html,2016-10-13T13:01:08-0700,39.2081,-121.0069,labor,DOE,Please email me or call if you have experience in the following and would like to work part time or full time.      We are looking for a Laborer and/or a journeyman For local construction co.      Skills needed:      Previous construction experience   Previous labor experience   Ability to work fast and learn as you go   Ability to show up to the jobsite on time and ready to work   Ability to read a tape measure   Have reliable transportation(jobs may be out of town)   Hand tools and tool bags      Work that will be done if hired:   Framing   Electrical   Plumbing   Painting   labor   drywall   remodeling and new construction work   tile    ,0
Maid needed,susanville,http://yubasutter.craigslist.org/dmg/5835349172.html,2016-10-18T17:31:06-0700,39.2081,-121.0069,domestic,50.00 plus tip,I'm looking for a sexy underdressed flirtatious girl to clean my place twice a month wearing tiny little outfits 50.00 an hr    ,1
Maid needed,susanville,http://goldcountry.craigslist.org/dmg/5835348098.html,2016-10-18T17:30:14-0700,39.2081,-121.0069,domestic,50.00 plus tip,I'm looking for a sexy underdressed flirtatious girl to clean my place twice a month wearing tiny little outfits 50.00 an hr    ,1
Maid needed,yubasutter,http://yubasutter.craigslist.org/dmg/5835349172.html,2016-10-18T17:31:06-0700,39.2081,-121.0069,domestic,50.00 plus tip,I'm looking for a sexy underdressed flirtatious girl to clean my place twice a month wearing tiny little outfits 50.00 an hr    ,1
